ids	Sample	Size	Depth	Biome	Region	Latitude	Longitude	Depth.nominal	Depth.Mixed.Layer	Temperature	Salinity	PO4	NO2NO3	Si	ChlorophyllA	TARA_032_DCM_0.22-1.6_G_C14529078_1_gene362201	TARA_038_DCM_0.22-1.6_G_scaffold121205_2_gene98527	TARA_038_DCM_0.22-1.6_G_scaffold280761_1_gene241415	TARA_041_DCM_0.22-1.6_G_scaffold309979_1_gene293222	TARA_041_DCM_0.22-1.6_G_scaffold48632_1_gene43216	TARA_042_DCM_0.22-1.6_G_scaffold262996_1_gene259636	TARA_064_DCM_0.1-0.22_G_scaffold110164_1_gene107109	TARA_064_DCM_0.22-3_G_scaffold295120_2_gene248839	TARA_064_SRF_0.22-3_G_scaffold157895_1_gene105522	TARA_065_DCM_lt-0.22_G_C5096939_1_gene130925	TARA_066_DCM_0.22-3_G_C6093718_1_gene228890	TARA_066_DCM_0.22-3_G_scaffold67689_1_gene56772	TARA_066_DCM_lt-0.22_G_C3682077_1_gene100206	TARA_066_DCM_lt-0.22_G_C3726495_1_gene127366	TARA_066_DCM_lt-0.22_G_C3732186_1_gene131192	TARA_066_DCM_lt-0.22_G_scaffold39761_1_gene18411	TARA_066_SRF_0.22-3_G_scaffold153372_1_gene123470	TARA_066_SRF_lt-0.22_G_scaffold134741_2_gene112059	TARA_067_SRF_0.22-0.45_G_C17122177_1_gene345973	TARA_067_SRF_0.22-0.45_G_C17322874_1_gene443991	TARA_067_SRF_0.22-0.45_G_scaffold144377_1_gene142735	TARA_067_SRF_0.22-0.45_G_scaffold24579_2_gene21277	TARA_067_SRF_0.22-0.45_G_scaffold66976_1_gene63193	TARA_067_SRF_0.22-0.45_G_scaffold68608_2_gene65086	TARA_067_SRF_0.22-0.45_G_scaffold9433_1_gene8781	TARA_067_SRF_0.22-3_G_scaffold30527_1_gene35755	TARA_067_SRF_0.22-3_G_scaffold35176_1_gene41262	TARA_067_SRF_0.22-3_G_scaffold38709_1_gene45384	TARA_067_SRF_0.45-0.8_G_C12492660_1_gene383784	TARA_067_SRF_0.45-0.8_G_scaffold219644_1_gene229127	TARA_067_SRF_0.45-0.8_G_scaffold277311_1_gene324113	TARA_067_SRF_lt-0.22_G_C2526840_1_gene145192	TARA_067_SRF_lt-0.22_G_scaffold110274_1_gene108132	TARA_067_SRF_lt-0.22_G_scaffold77676_1_gene65551	TARA_078_DCM_0.22-0.45_G_scaffold189671_1_gene148269	TARA_078_SRF_0.22-0.45_G_scaffold145770_1_gene96930	TARA_082_DCM_0.22-3_G_C19456620_1_gene406327	TARA_082_DCM_0.22-3_G_scaffold104031_1_gene99802	TARA_082_DCM_0.22-3_G_scaffold105827_1_gene101588	TARA_082_DCM_0.22-3_G_scaffold109576_1_gene104882	TARA_082_DCM_0.22-3_G_scaffold120588_2_gene114896	TARA_082_DCM_0.22-3_G_scaffold78618_1_gene75306	TARA_082_SRF_0.22-3_G_scaffold160868_1_gene160643	TARA_082_SRF_0.22-3_G_scaffold42092_1_gene40922	TARA_133_DCM_0.22-3_G_C17427904_1_gene437724	TARA_133_DCM_0.22-3_G_C17443804_1_gene444883	TARA_133_DCM_0.22-3_G_C17809978_1_gene613321	TARA_133_SRF_0.22-3_G_C26667649_1_gene944759	TARA_141_SRF_0.22-3_G_scaffold132561_1_gene115124	TARA_141_SRF_0.22-3_G_scaffold252758_1_gene219695	TARA_145_SRF_0.22-3_G_scaffold270121_1_gene276069	TARA_145_SRF_0.22-3_G_scaffold319742_1_gene363655	TARA_146_SRF_0.22-3_G_scaffold210226_1_gene185196	TARA_149_SRF_0.22-3_G_C18390232_1_gene602455	TARA_149_SRF_0.22-3_G_scaffold163273_1_gene140816	TARA_149_SRF_0.22-3_G_scaffold218961_1_gene206753	TARA_149_SRF_0.22-3_G_scaffold218962_1_gene206754	TARA_149_SRF_0.22-3_G_scaffold246964_1_gene263373	TARA_150_SRF_0.22-3_G_C22082902_1_gene583609	TARA_151_DCM_0.22-3_G_C16503246_1_gene624467	TARA_151_DCM_0.22-3_G_scaffold175905_1_gene147338	TARA_151_SRF_0.22-3_G_scaffold307958_1_gene278079	TARA_152_MIX_0.22-3_G_scaffold179581_1_gene152542	TARA_152_MIX_0.22-3_G_scaffold253131_1_gene220687	TARA_155_SRF_0.22-3_G_scaffold233670_1_gene237047	TARA_158_DCM_0.22-3_G_scaffold102364_1_gene84925	TARA_158_DCM_0.22-3_G_scaffold18046_1_gene14691	TARA_158_DCM_0.22-3_G_scaffold206820_1_gene176947	TARA_158_DCM_0.22-3_G_scaffold266207_1_gene272483	TARA_158_MES_0.22-3_G_scaffold181224_1_gene175183	TARA_158_SRF_0.22-3_G_scaffold194498_1_gene182789	TARA_158_SRF_0.22-3_G_scaffold256793_1_gene288753	TARA_158_SRF_lt-0.22_G_scaffold85446_2_gene217165	TARA_168_DCM_0.22-3_G_scaffold166943_1_gene184245	TARA_168_DCM_0.22-3_G_scaffold99293_1_gene106802	TARA_168_DCM_lt-0.22_G_scaffold245246_1_gene407868	TARA_168_IZZ_lt-0.22_G_scaffold280657_1_gene452014	TARA_168_SRF_lt-0.22_G_scaffold53300_1_gene140902	TARA_173_DCM_0.22-3_G_scaffold110203_1_gene118285	TARA_173_DCM_0.22-3_G_scaffold115250_1_gene123507	TARA_173_DCM_0.22-3_G_scaffold127823_1_gene136706	TARA_173_DCM_0.22-3_G_scaffold83603_1_gene90552	TARA_173_DCM_0.22-3_G_scaffold85527_1_gene92626	TARA_173_DCM_0.22-3_G_scaffold85576_1_gene92682	TARA_175_SRF_0.22-3_G_scaffold179748_1_gene214594	TARA_175_SRF_0.22-3_G_scaffold78409_1_gene83052	TARA_180_SRF_0.22-3_G_C7013134_1_gene356550	TARA_180_SRF_0.22-3_G_scaffold53713_1_gene86219	TARA_180_SRF_lt-0.22_G_scaffold82597_2_gene233135	TARA_188_DCM_0.22-3_G_scaffold6854_1_gene7478	TARA_188_DCM_lt-0.22_G_scaffold9244_6_gene34612	TARA_188_SRF_0.22-3_G_scaffold199525_1_gene246819	TARA_189_DCM_0.22-3_G_scaffold155112_1_gene187540	TARA_189_DCM_lt-0.22_G_scaffold6811_1_gene25430	TARA_189_DCM_lt-0.22_G_scaffold6954_3_gene25779	TARA_191_SRF_lt-0.22_G_scaffold196909_1_gene260355	TARA_194_DCM_lt-0.22_G_scaffold15132_1_gene46748	TARA_196_SRF_0.22-3_G_C19385302_1_gene611903	TARA_196_SRF_0.22-3_G_C19417491_1_gene628839	TARA_196_SRF_0.22-3_G_scaffold167694_1_gene185363	TARA_196_SRF_lt-0.22_G_scaffold13817_3_gene40494	TARA_196_SRF_lt-0.22_G_scaffold243857_1_gene356831	TARA_196_SRF_lt-0.22_G_scaffold69860_1_gene154027	TARA_201_SRF_0.22-3_G_scaffold259208_1_gene330152	TARA_201_SRF_0.22-3_G_scaffold266223_1_gene353135	TARA_205_SRF_0.22-3_G_C10834577_1_gene379211	TARA_205_SRF_0.22-3_G_scaffold19860_1_gene24432	TARA_206_SRF_lt-0.22_G_scaffold1112_3_gene5143	TARA_206_SRF_lt-0.22_G_scaffold67020_2_gene178808	TARA_208_SRF_0.22-3_G_C17804651_1_gene477260	TARA_208_SRF_0.22-3_G_scaffold180075_1_gene217350	TARA_208_SRF_0.22-3_G_scaffold190124_1_gene237696	TARA_209_SRF_lt-0.22_G_scaffold95791_3_gene212186	TARA_210_MES_lt-0.22_G_scaffold34478_2_gene115714	TARA_210_SRF_lt-0.22_G_scaffold9078_2_gene48755
TARA_158_DCM_0.22-3_G	TARA_158_DCM	Pico	DCM	Polar	AO	67.1178	0.369	25	10	6.73489	35.15072	0.709183	11.784	4.95809	0.764172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109081436600475	0	0	0	0	0	0	0	0.111397669690285	0.0363697109128014	0	0.227676642499832	0.01432107518913	0	0	0	0	0	0	0	0.538576929135302	0.55364356483793	0	0	0.0300443186810985	0.70478630783947	0	0	1.14368380980374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109858460783807	1.89127256488699	0.153163672354705	0	2.38440520736103	0.327223457683217	0.298107838306482	0.232489930534118	1.81948531855435	2.73210302024118	0.186116594190426	12.3043994016253	0.0260343805568359	0.535654928426509	0.020895154740314	0	7.20990874304861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124933654861673	0	0	0.68641736986374	4.19610703661937	0	0	0	0	0	0	4.60084612122974	0.436971995867721	0	0.0333877989223936	0	0	0.0126154328615752	0.159619621520743
TARA_158_DCM_lt-0.22_G	TARA_158_DCM	Virome	DCM	Polar	AO	67.1178	0.369	25	10	6.73489	35.15072	0.709183	11.784	4.95809	0.764172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406294793476275	0	0	0	0	0	0	0	0.133021684721522	0.0769615356267155	0	0.166033255670444	0	0	0	0.0153925511244626	0	0	0	0	1.12814448694416	0.390805751791268	0.0184733880137001	0	0.0522489061575582	0.810309956682601	0	0	4.33113080178241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178457118843656	0.155417781784896	3.54017992237544	0.177492390382517	0	4.6796378637702	0.153059547290357	0.131014993454529	0.335358293991329	3.7085842354877	1.64897822293371	0.0626216788106367	19.7915282056601	0	0.34361725808119	0.0206248766983364	0	22.7255773664875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500338621168209	0	0	0.920358615846242	3.3582142791677	0	0	0	0	0	0	6.21267299570482	0.229282277358796	0.0115026768115326	0	0	0	0	0.103440470833698
TARA_158_SRF_0.22-3_G	TARA_158_SRF	Pico	SRF	Polar	AO	67.141	0.2355	5	11	8.47447	35.145165	0.356899	5.1155	4.012069	1.174328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045565361092696	0	0	0.212767714133756	0.0109942627122385	0	0	0	0	0	0	0	0.378594039266683	0.345555865301787	0	0	0	0.393854993366035	0	0	0.729784306716768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0588200963005079	1.22870598786767	0.0820008518986359	0	2.09249395808926	0.191402520674648	0.0521845443520875	0.103082633845868	1.55588001219388	1.08841932471268	0.194150260366235	9.25410513002266	0	0.348024100350294	0	0	3.95310240524673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376875642979596	1.67688245180598	0	0	0	0	0	0	2.22134688759502	0.265964882398548	0	0	0	0	0	0.0755571360586031
TARA_158_SRF_lt-0.22_G	TARA_158_SRF	Virome	SRF	Polar	AO	67.141	0.2355	5	11	8.47447	35.145165	0.356899	5.1155	4.012069	1.174328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283290035404317	0	0	0	0	0	0	0.013355935765219	0.0555334901045748	0.0511893326218019	0	0	0	0	0.0504137366729867	0	0	0	0	0	0.470405379112659	0.0443019602413015	0.0151420750339844	0	0.0326332687024486	0.424705259375876	0	0	1.6005600963325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0699535228080872	1.01999031458985	0.104549202399621	0	1.70497909439868	0.0290172088989865	0.0493787975696148	1.05379182095055	1.48489467301177	1.14795834633922	0.15031761473813	8.4583222118962	0	0.067322991306043	0	0	11.9599631356885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326515015768895	0	0	0.57142034344393	2.5691422696163	0	0	0	0	0	0.011538702805004	2.7324636019342	0	0	0	0	0	0.0337824008633416	0.0241625067423146
TARA_163_SRF_0.22-3_G	TARA_163_SRF	Pico	SRF	Polar	AO	76.1804	1.3093	5	111	1.899612	34.888656	0.290483	2.7725	4.18531	2.780097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0952660614879644	0	0	0	0	0.0169054895185859	0	0	0.295504895116027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02845359149788	0	0	0	0	0.0235080183297294	0	0.0271328096827881	0	0	0	0	1.11479347771271	0.156279134841361	0.104806565807433	0	0	0.0691517493037863	0.0317168767423139	0	0.0202803909108595	0	0.0314659671880681	0	0	0.0345153065515256	0	0.0241042251764336	0.0759709881740133	0	0	0.880305185945754	0	0	0.0450939653882958	0.0423031745457968	0	0	0	0.0380827430815688	0.0151022242574009	0.0978892617967038	0.125160704657461	0	0	0	0	0	0.0284901027116529	0
TARA_163_SRF_lt-0.22_G	TARA_163_SRF	Virome	SRF	Polar	AO	76.1804	1.3093	5	111	1.899612	34.888656	0.290483	2.7725	4.18531	2.780097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254780345096462	0	0	0	0	0.0860437766088928	0	0	1.18038355416854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313498324340209	0.131960567566073	0.020145349061762	0	0.143530469886369	0	0	0	0	0	0	0.0873312430756301	0	0	0	0	6.17230875904627	0.139332251895082	0.823779570253141	0	0	0.154105748340535	0	0	0	0	0.0200393413553852	0	0	0	0	0.190830407936208	0.215109441522231	0	0	2.25173198308765	0	0	0	0.0799888859805253	0	0	0	0	0	0.30900833969773	0.498775079791482	0	0	0	0	0	0.500020810407105	0
TARA_168_DCM_0.22-3_G	TARA_168_DCM	Pico	DCM	Polar	AO	72.5869	44.1285	40	19	3.824545	34.975345	0.098435	0.821	1.135333	1.1063	0	0	0	0	0	0	0	0.0104224760825911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1932476309242	0	0	0	0	0	0	0	0	0.139845521475277	0.459802913226179	0	0	0.0190536869140136	0.0286771433369193	0	0	1.89787938893679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121985595462453	0.248186707297808	0.109425858883592	0	0.157154623463891	0.198082757449673	0.682338650242613	0	0.0179548088967788	0.169515189692826	0	0.0542516290594071	1.31041594012002	0.685568390172935	0.85231765508878	0	11.9367255366188	0	0	0	0	0	0	0	0	0	0	0	0	0.0235859950829022	0	0.0117022113303941	0.0143054574949945	0.0236715658078296	0	0.0105011211799407	0	0	0.0657849559452917	0.0765257128987758	0	0	0	0.0336822678489705	0	0	0.322558939850978	0.403159773654646	0	0.0122171880315039	0	0	0	0.0152351622797845
TARA_168_DCM_lt-0.22_G	TARA_168_DCM	Virome	DCM	Polar	AO	72.5869	44.1285	40	19	3.824545	34.975345	0.098435	0.821	1.135333	1.1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0598849664423004	0	0	0	0	0	0	0	0	0.0761449697727965	0.193457234704018	0	0	0.0108761979093665	0.020521583168593	0	0	1.7224915289166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223321089898929	0.0774474958719303	0	0.0710902284347536	0.037826951346351	0.59177427465998	0	0.0473402410558286	0.131253784974166	0	0.0789590272490126	0.853902612880772	0.230897753608596	0.806855218417233	0.013138818492087	11.7285113586029	0	0	0	0	0	0	0	0	0	0	0	0	0.0172897703663842	0	0	0	0.0192800898181013	0	0.0713009423245308	0	0	0.129137326679627	0.0982564959971415	0	0	0.0126792390286501	0.0178020095416822	0	0	0.228464751522426	0.213994292087812	0.011145584300234	0	0	0	0.0802640569203382	0
TARA_168_SRF_0.22-3_G	TARA_168_SRF	Pico	SRF	Polar	AO	72.5128	44.0775	5	15	7.48766	34.92331	0	0.0595	1.725127	0.825342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187605010603533	0	0	0	0	0	0	0	0	0	0.0662929675345445	0	0	0.021383831351297	0	0	0	0.204697048200318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0980117031193287	0.0903746615214364	0	0	0.0144279201197009	0.011477648352908	0	0	0.0753736530605331	0	0	0.0149068020189205	0.0396920517239073	0.0390301751785715	0	1.50823909531194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255620161380786	0.0152352834904812	0	0	0	0	0	0	0.0796706615520954	0	0	0	0	0	0	0
TARA_168_SRF_lt-0.22_G	TARA_168_SRF	Virome	SRF	Polar	AO	72.5128	44.0775	5	15	7.48766	34.92331	0	0.0595	1.725127	0.825342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0771381148674909	0	0	0	0	0	0	0	0	0.0235634336164775	0.0625069527247714	0	0	0.0292970438736185	0	0	0	0.658521436211547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166409249126052	0.140173875674548	0	0.0201260772280208	0.0162053821567241	0.0159104061024776	0	0	0.217880681967819	0	0	0.0218532164831389	0.0857447308561516	0.01430445756356	0	3.21740266934675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131647629302085	0.0353178074475527	0	0	0	0	0	0	0.0868416711419332	0.0247519133702452	0.0116367781389563	0.0216995757199399	0	0	0	0.0177011006764577
TARA_173_DCM_0.22-3_G	TARA_173_DCM	Pico	DCM	Polar	AO	78.9537	79.3788	35	15	-1.29785	34.4561	0.209065	1.709	0.231772	2.003142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80877873281446	0	0	0	0	0	0	0	0.0752584445958557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141115827579499	0	0	0	0	0	0	0	0.0103677227873244	0	0	0.0177568631373937	0.328378485833633	3.73634363044586	2.5065535988327	0.755877696637248	0.483036517415723	3.29060511833837	2.46700957684434	0.315432221101992	0.887652533469973	0	0.168352117631372	0	0.0136811871619087	0.598020482818887	0.025198172241099	0.790347921710317	1.90899693725547	0.123846862596725	0.162868970824357	14.3610824429448	0	0	0.0560648348729544	0	0	0.0146885729740951	0	0.963843266637961	1.18493023796533	3.41961865307977	0.016570176478124	0	0	0	0	0	1.41347703572836	0
TARA_173_DCM_lt-0.22_G	TARA_173_DCM	Virome	DCM	Polar	AO	78.9537	79.3788	35	15	-1.29785	34.4561	0.209065	1.709	0.231772	2.003142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155509307062561	0	0	0	0	0	0	0	0	0	0	0	0	0.893450070393751	0	0	0	0	0	0	0	1.2376083230508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149599453041673	0.12429807593261	0	0	0.286122018556603	0	0.0251376651714479	0	0.0236476323084183	0.0225300249342055	0	0	0.0549974738044903	0	0.0176110313810522	0.398926239964621	6.95982635043118	0.0995998033269774	1.03181068068156	0.220900443044552	0.0893789298268592	0.535039484728549	0.339309753673991	0	0.0259185526698485	0	0.0647738181590964	0	0.0659264981808468	0.0921121762132055	0.0360957259786892	0.100860103082974	0.579824445473745	0.0155221110776707	0.0156291267239076	6.45979268278625	0	0	0.0307572942429645	0.0374117033856646	0	0	0.0527253537466256	0.0290716809081025	0.206436279284555	0.954553295406736	0.233375104469777	0	0.162731748266253	0	0	0	0.737173051528073	0
TARA_173_SRF_0.22-3_G	TARA_173_SRF	Pico	SRF	Polar	AO	78.9564	79.4201	5	15	-0.160312	33.613775	0.056871	0.441	0.273079	0.417069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510135424363648	0	0	0	0	0	0	0	0.635865573380838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303485321355182	0	0	0	0	0	0	0	0	0	0	0.0168698061230314	0	0	0	1.84161261029211	0.263337818894248	0.297796085787194	0.340972600798987	0.0218819272892159	0.519773390666954	0.431479275200514	0	0.144708935064992	0	0.0228112043415387	0	0.0172386925014725	0.0691685055833519	0.037445821726511	0.224508167979069	0.652364064469461	0	0	2.59078094308413	0	0	0.13135743151598	0.021683880237942	0	0	0	0.243819367025311	0.244073713713246	0.695103604705705	0.144825920436341	0	0.0928305818425551	0	0	0	0.312831686281424	0
TARA_173_SRF_lt-0.22_G	TARA_173_SRF	Virome	SRF	Polar	AO	78.9564	79.4201	5	15	-0.160312	33.613775	0.056871	0.441	0.273079	0.417069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0465786995526985	0	0	0	0.0163846039513256	0	0	0	0	0	0	0	0	0	0	0.575398165890549	0	0	0	0	0	0	0	0.380333449578802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165615884760187	0	0	0	0	0	0	0	0	0	0	0	3.38183740762879	0.176543003491709	0.962045014159805	0.268061702756488	0.0974823894843017	0.0703929343698902	0.569712124252117	0	0.0432964600336735	0	0.01782498921665	0	0.0702126913656146	0	0	0.0409548126627425	0.292803030181371	0	0.0551579628337538	6.88683038262174	0	0	0	0	0	0	0.139878577751203	0.0320468099261095	0.0909931725313915	1.33367386723974	0.127759170476988	0	0.389501061590272	0	0	0	0.943758532922194	0
TARA_175_SRF_0.22-3_G	TARA_175_SRF	Pico	SRF	Polar	AO	79.2233	66.3435	5	374	1.365705	34.264755	0.063634	0.3685	0.523062	1.019477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76449399546919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152220980304808	4.36335760011541	3.12566571648057	0.764335117312408	0.381623214717449	2.96069158119708	2.15741264291459	0.416696667309735	1.05214825090047	0	0.222201855038031	0	0.0167152751331347	0.520078262653815	0.0237994406098256	0.741295710634502	1.69110000960955	0.171074356638285	0.226247248808724	15.2307414408723	0	0	0	0	0	0	0.0125270648160135	0.930847941140252	1.21895259672298	3.44036299883839	0.0125763422258349	0	0	0	0	0	1.62584455850166	0
TARA_175_SRF_lt-0.22_G	TARA_175_SRF	Virome	SRF	Polar	AO	79.2233	66.3435	5	374	1.365705	34.264755	0.063634	0.3685	0.523062	1.019477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06805722224155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0744240946414033	0	0	0	0	0	0	0	0	0	0	0	0.795804271250929	0.162024736824436	2.63686951447191	0.121510433651164	0.293172509741748	0.384580862557159	0.225173224233938	0.32433350918889	0.0166180603376354	0	0.0765543366419082	0	0.0301620556417156	0.0834488988844365	0.0157036313593359	0.043888473550283	0.360194214893842	0.0679249512733004	0.290924108569774	8.33414690628985	0	0	0	0.0186495945017599	0	0	0	0.0505026343255608	0	0.932385097323924	0	0	0.0187910570291839	0	0	0.0193606356864676	0.831942664725996	0
TARA_178_SRF_0.22-3_G	TARA_178_SRF	Pico	SRF	Polar	AO	77.1604	73.2057	5	16	1.325833	34.142392	0.047034	0.278	0.244154	0.119264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282325046586277	0	0	0	0	0	0	0	0.183424458142908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010355141289682	0.0123798361108028	0	0	0	0	0	0	0	0	0	0	0.0293348898685121	0.538840787932185	0.0616958554312306	0.235483080818806	0.113702226061157	0	0.191090913161599	0.18162475600835	0	0.0620398421021502	0	0.0206177153804838	0	0	0.0311427483981583	0	0.108738479758973	0.20295315396832	0.0161997119024389	0.0127814079129542	1.3197398235368	0	0	0	0	0	0	0	0.14565414136799	0.127147829248937	0.346013887380249	0.01411302607309	0	0.0122466755410857	0	0	0	0.129057842294832	0
TARA_178_SRF_lt-0.22_G	TARA_178_SRF	Virome	SRF	Polar	AO	77.1604	73.2057	5	16	1.325833	34.142392	0.047034	0.278	0.244154	0.119264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119306456782865	0.0172275399667209	0	0	0	0	0	0	0	0	0	0.326254884674047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277926439892386	1.14141166528269	0.0662857567005246	0.902955220349071	0.251748889919313	0.189981798802701	0.592575118185127	0.255349782310092	0.0678272859261182	0.0490382655133216	0	0.177580766462824	0	0.0751794465684819	0.0417903098616399	0	0.0326188767188173	0.621750120989417	0.0757172215308203	0	5.41065359903925	0	0	0	0.0460841213401485	0	0	0	0.136625560440141	0	0.947217601321762	0.0245667994431452	0	0.0491946042981675	0	0	0	0.212794175532434	0
TARA_180_SRF_0.22-3_G	TARA_180_SRF	Pico	SRF	Polar	AO	74.8023	76.1478	5	11	2.507887	22.980169	0.23830200000000001	0.247333	11.775524	0.547446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367760307408571	0	0	0	0	0	0	0	0.110831187388304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0474617638633167	0	0	0	0	0	0	0	0.0225816939698962	0	0.129049075691716	1.54206502612195	0.343878079851643	0	0.559811559835068	0.0216483761471448	0	0.459084127645538	0.67881501856682	1.19366048528809	2.42261861054506	40.3484450803716	0.435376033169452	0	0	0.0350268094194698	0	0.0937972990472456	0.0257004741203404	0.756178418503966	0	0	0	0	0	0.165795786711564	0	1.60237742356944	0	0.0210178296433676	0.0195970653384316	0	0.108533466048318	0	0	0	0.0119536898903844	0
TARA_180_SRF_lt-0.22_G	TARA_180_SRF	Virome	SRF	Polar	AO	74.8023	76.1478	5	11	2.507887	22.980169	0.23830200000000001	0.247333	11.775524	0.547446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335565005387339	0	0.0840179769369837	0.713452578390162	0.218842215073007	0	1.02704562752781	0	0	0.568446821690851	0.084468711015393	0.0965750711794128	0.322049294766755	44.7056357519009	0.610332967462447	0	0	0	0	0	0.0134738465315025	0.476919628386891	0	0	0	0	0	0.258985730417402	0	0.442504683569804	0	0	0.0263632908139578	0	0.0397970824667662	0	0	0	0	0
